row_index,student_course_id,true_any_risk,risk_probability,student_level_recourse_reduction,student_level_recourse_valid,student_level_recourse_effort,risk_decile,expected_recourse_reduction,empirical_actionability,expected_intervention_benefit,expected_intervention_benefit_norm,causal_actionable_score
6073,420867_FFF_2013J,0,0.4545361346534115,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.03909102784665495,0.2011771254665505,0.327856630059981
6074,423544_FFF_2013J,1,0.9961680804901429,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.0999863325524169,0.5145672569097994,0.7553676686999712
6075,426768_FFF_2013J,1,0.2732740386763168,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.023502120604359265,0.12095074818959442,0.1971123934329556
6076,432474_FFF_2013J,1,0.9931226558708867,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.09968066040259811,0.5129941531102024,0.7530584044905445
6077,436044_FFF_2013J,1,0.6977961594773388,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.10893275889423472,0.5606089302499172,0.629202544863628
6078,438644_FFF_2013J,1,0.6022144562219882,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.11805073294867736,0.6075334526121074,0.6048739544170478
6079,439203_FFF_2013J,1,0.9827727128615235,0.17909502174626213,1.0,0.9999999696969707,7,0.17909502174626213,0.5000000075757575,0.08800485152419059,0.45290605113270854,0.717839381997116
6080,441606_FFF_2013J,1,0.36286138752209524,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.031206813986126757,0.16060199689109858,0.2617316922065969
6081,443300_FFF_2013J,1,0.9888707044380897,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09594050885807669,0.49374592716209686,0.7413083158000933
6082,444697_FFF_2013J,0,0.1636940442467615,0.22632111461237533,0.76,0.9999999750000007,2,0.22632111461237533,0.38000000474999995,0.014078019224722365,0.07245077952420309,0.1180724118854823
6083,445776_FFF_2013J,0,0.30897248047780446,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.02657225887534232,0.13675083394236823,0.22286165721008633
6084,465893_FFF_2013J,0,0.05221358229327662,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.004490473790288274,0.023109666306468934,0.03766162429987278
6085,467524_FFF_2013J,0,0.09239614839933923,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.007946255830147174,0.040894419875624234,0.06664528413748173
6086,467685_FFF_2013J,1,0.9746266762142825,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09455854930578375,0.48663384376198937,0.7306302599881359
6087,467901_FFF_2013J,1,0.49582742473114605,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.09719592464248415,0.5002067687588737,0.4980170967450099
6088,476520_FFF_2013J,0,0.5046252883994728,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.09892054988802239,0.509082338640675,0.506853813520074
6089,479828_FFF_2013J,0,0.41934135802893086,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.036064205800628975,0.1855999612920251,0.302470659660478
6090,482580_FFF_2013J,1,0.9965683791684222,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.10002651090941368,0.514774029839851,0.7556712045041366
6091,486511_FFF_2013J,0,0.6085680002049618,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.1192962037544051,0.6139431136098101,0.611255556907386
6092,488136_FFF_2013J,1,0.6433705760299447,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.12611847369859702,0.6490530795568125,0.6462118277933786
6093,489146_FFF_2013J,1,0.7548928468790767,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.11784610643551623,0.6064803676465883,0.6806866072628325
6094,490449_FFF_2013J,0,0.41009626528751403,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.03526910910699602,0.18150809479210847,0.29580218003981124
6095,493067_FFF_2013J,1,0.996228227151944,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.09999236952975692,0.5145983254647767,0.7554132763083603
6096,493539_FFF_2013J,0,0.08509472048259581,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.007318318246633828,0.03766281699940473,0.06137876874100027
6097,494143_FFF_2013J,1,0.9682447958965293,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09393937751476128,0.4834473529494042,0.7258460744229668
6098,494335_FFF_2013J,1,0.9972242946320414,0.206061637931508,1.0,0.9999999750000007,9,0.206061637931508,0.50000000625,0.10274483705279602,0.5287635581211604,0.7629939263766009
6099,494414_FFF_2013J,1,0.9968388681176251,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.10005366014111106,0.5149137499928469,0.7558763090552361
6100,496981_FFF_2013J,1,0.9965178058126077,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.1000214348138513,0.5147479063437423,0.7556328560781751
6101,497349_FFF_2013J,1,0.7210003516424205,0.2138824269948537,1.0,0.9999999696969707,6,0.2138824269948537,0.5000000075757575,0.07710465370496423,0.39680953525467016,0.5589049434485454
6102,498031_FFF_2013J,0,0.13140516558725468,0.22632111461237533,0.76,0.9999999750000007,1,0.22632111461237533,0.38000000474999995,0.011301110287045741,0.05815976215941002,0.09478246387333235
6103,498898_FFF_2013J,1,0.16778632007606642,0.22632111461237533,0.76,0.9999999750000007,2,0.22632111461237533,0.38000000474999995,0.014429963231377702,0.07426201569486214,0.12102416788546427
6104,501336_FFF_2013J,0,0.6382803335977709,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.1251206450284346,0.6439178780891291,0.6410991058434501
6105,501871_FFF_2013J,0,0.7474401283375816,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.11668266467539624,0.600492858956184,0.6739664936468828
6106,502361_FFF_2013J,0,0.5996453191041469,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.11754711083088644,0.6049416238585633,0.602293471481355
6107,502517_FFF_2013J,0,0.42366774771483723,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.03643628407294545,0.18751481596319983,0.3055912818390185
6108,503401_FFF_2013J,1,0.9968365077635067,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.10005342323013544,0.5149125307599004,0.7558745192617036
6109,503477_FFF_2013J,0,0.118087344716029,0.22632111461237533,0.76,0.9999999750000007,1,0.22632111461237533,0.38000000474999995,0.01015575072849092,0.05226531127621552,0.08517632799612226
6110,503764_FFF_2013J,0,0.08797856521333178,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.007566334732189125,0.03893920307520858,0.06345888414427017
6111,504076_FFF_2013J,0,0.08238986261831692,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.007085694993975611,0.03646565028713411,0.059427756452725515
6112,505153_FFF_2013J,1,0.056349135754580656,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.004846139760916629,0.024940057102995558,0.04064459642878811
6113,506289_FFF_2013J,1,0.671818907103969,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.10487745745542697,0.5397388244660519,0.6057788657850105
6114,507010_FFF_2013J,0,0.26471712216851045,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.022766208460117492,0.11716346763111829,0.19094029489981437
6115,507941_FFF_2013J,0,0.041464467218840194,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.0035660281309303106,0.018352121400532693,0.029908294309686445
6116,508210_FFF_2013J,0,0.22936539410998844,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.019725888272995745,0.10151683694792388,0.16544111552895616
6117,508295_FFF_2013J,1,0.09830049175992396,0.22632111461237533,0.76,0.9999999750000007,1,0.22632111461237533,0.38000000474999995,0.008454041313254744,0.043507674872293914,0.07090408331610894
6118,509940_FFF_2013J,1,0.6875289269189259,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.10732994415585274,0.5523602430322774,0.6199445849756016
6119,510112_FFF_2013J,1,0.996823584107044,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.10005212607051128,0.5149058550888107,0.7558647195979273
6120,512123_FFF_2013J,1,0.6549588494287221,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.12839009662993206,0.6607437051720452,0.6578512773003836
6121,512725_FFF_2013J,1,0.9971442067604643,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.10008430726952436,0.515071471637368,0.7561078391989162
6122,516095_FFF_2013J,0,0.7001813205912653,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.10930510571360082,0.5625251669651689,0.631353243778217
6123,520061_FFF_2013J,1,0.30225055933628364,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.025994160047783602,0.1337757200410386,0.21801313968866112
6124,521255_FFF_2013J,1,0.7346912194487645,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.11469243615480608,0.5902503947681226,0.6624708071084435
6125,521329_FFF_2013J,0,0.5646448355147872,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.11068604547685416,0.5696320021474917,0.5671384188311395
6126,521788_FFF_2013J,1,0.6176578468912562,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.12107806576821337,0.6231132454191394,0.6203855461551978
6127,522007_FFF_2013J,1,0.26069133476022055,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.022419982592283748,0.1153816591525542,0.18803649695638738
6128,523599_FFF_2013J,0,0.6982508250892513,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.1090037366128812,0.5609742082739559,0.6296125166816036
6129,523680_FFF_2013J,0,0.054534463194008016,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.0046900742466709985,0.024136885294273682,0.03933567424414085
6130,523777_FFF_2013J,1,0.9964284472760829,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.10001246581301264,0.5147017484935547,0.7555650978848187
6131,523971_FFF_2013J,1,0.48841129074562945,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.09574215673042144,0.4927251325432296,0.49056821164442954
6132,524232_FFF_2013J,1,0.9957577844875014,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.09994515075451703,0.5143553198956196,0.7550565521915604
6133,526601_FFF_2013J,0,0.04708244046680376,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.00404918520455959,0.020838629343042227,0.03396053490492299
6134,527775_FFF_2013J,1,0.9841534894125172,0.14029274542368086,1.0,0.8848920672325454,7,0.14029274542368086,0.5305343565205989,0.07325066371078497,0.3769754538473638,0.6805644716299405
6135,530159_FFF_2013J,0,0.8569945868624712,0.23318227156791344,1.0,0.9999999784172667,6,0.23318227156791344,0.5000000053956835,0.09991797332124977,0.5142154546067427,0.6856050207346069
6136,530852_FFF_2013J,1,0.5113126210845311,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.10023145253538722,0.5158287364943686,0.5135706787894498
6137,536103_FFF_2013J,1,0.8104926947897397,0.2795957529536446,1.0,0.7841726449459143,6,0.2795957529536446,0.5604838762844692,0.12701142790474473,0.6536485576054009,0.7320706261975702
6138,536331_FFF_2013J,0,0.4681195380454342,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.09176441050675997,0.4722541550531834,0.4701868465493088
6139,536711_FFF_2013J,1,0.9815486375129714,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09523011990274009,0.49008999852910157,0.7358193180210365
6140,537328_FFF_2013J,0,0.1905622689817384,0.22632111461237533,0.76,0.9999999750000007,2,0.22632111461237533,0.38000000474999995,0.016388740950083178,0.08434262223257985,0.13745244560715913
6141,541768_FFF_2013J,0,0.08078808659605359,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.0069479390130608165,0.03575670622035294,0.05827239640820327
6142,543607_FFF_2013J,0,0.06915317668936743,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.005947313204724598,0.030607109628050758,0.049880143158709096
6143,543763_FFF_2013J,0,0.5950220859297566,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.11664082892551114,0.6002775564592367,0.5976498211944967
6144,544090_FFF_2013J,0,0.10345438943282999,0.22632111461237533,0.76,0.9999999750000007,1,0.22632111461237533,0.38000000474999995,0.008897286947848798,0.045788783544929115,0.07462158648887955
6145,544155_FFF_2013J,1,0.9928985631220436,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.0996581680014188,0.5128783987577754,0.7528884809399095
6146,544207_FFF_2013J,0,0.03540842424928019,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.0030451961743156327,0.015671724346408518,0.025540074297844353
6147,545944_FFF_2013J,1,0.8947255391608092,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.1396753480370564,0.718821851573276,0.8067736953670426
6148,546547_FFF_2013J,1,0.7492898953974163,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.11697143128209467,0.6019789604752898,0.6756344279363531
6149,548547_FFF_2013J,1,0.7758172197416995,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.12111260429896739,0.6232909936830681,0.6995541067123838
6150,550556_FFF_2013J,1,0.3686052411351803,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.03170079702601736,0.16314421932598203,0.26587473023058117
6151,551277_FFF_2013J,0,0.4352494604355537,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.03743233481558377,0.1926408675474369,0.3139451639914953
6152,551373_FFF_2013J,1,0.9964044524584135,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.10001005743046554,0.5146893540515423,0.7555469032549779
6153,551399_FFF_2013J,0,0.24963184995134446,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.021468844507380805,0.1104867449898173,0.1800592974705809
6154,551500_FFF_2013J,1,0.9969465907900269,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.10006447236763902,0.5149693937753875,0.7559579922827072
6155,552104_FFF_2013J,0,0.027510195805966794,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.0023659325372183734,0.012175978302553233,0.019843087054260015
6156,553187_FFF_2013J,0,0.6304390816010704,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.12358354219757103,0.6360073690517954,0.6332232253264329
6157,554276_FFF_2013J,1,0.9577589325166148,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09292203615358008,0.47821173183799426,0.7179853321773045
6158,554470_FFF_2013J,0,0.1660802982352858,0.22632111461237533,0.76,0.9999999750000007,2,0.22632111461237533,0.38000000474999995,0.014283241899011447,0.07350693255901179,0.1197936153971488
6159,554586_FFF_2013J,0,0.0617845525800746,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.005313596612604726,0.027345765800939198,0.044565159190506895
6160,555440_FFF_2013J,1,0.14409791755047088,0.22632111461237533,0.76,0.9999999750000007,1,0.22632111461237533,0.38000000474999995,0.012392712653979903,0.06377755832465179,0.10393773793756134
6161,556275_FFF_2013J,1,0.996338950526816,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.1000034829396303,0.5146555192500418,0.7554972348884289
6162,556646_FFF_2013J,0,0.11244478220004361,0.22632111461237533,0.76,0.9999999750000007,1,0.22632111461237533,0.38000000474999995,0.009670478928027653,0.04976792015439237,0.08110635117721798
6163,557054_FFF_2013J,0,0.5766063371051835,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.11303083148344006,0.5816991524534284,0.5791527447793059
6164,557385_FFF_2013J,0,0.27301658572304693,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.023479979129131672,0.12083679983404466,0.1969266927785458
6165,557655_FFF_2013J,0,0.30246200388090116,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.0260123447067172,0.13386930513238493,0.21816565450664305
6166,558205_FFF_2013J,1,0.1967188208084804,0.22632111461237533,0.76,0.9999999750000007,2,0.22632111461237533,0.38000000474999995,0.016918216871908528,0.08706750438135381,0.1418931625949171
6167,559067_FFF_2013J,1,0.4952509314818948,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.09708291597935605,0.49962518369311093,0.49743805758750287
6168,559813_FFF_2013J,0,0.33723093323859227,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.02900254302561708,0.14925798983852692,0.2432444615385596
6169,559863_FFF_2013J,0,0.08484591341054983,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.007296920334696176,0.03755269530008565,0.06119930435531774
6170,559902_FFF_2013J,1,0.9974939074792935,0.206061637931508,1.0,0.9999999750000007,9,0.206061637931508,0.50000000625,0.10277261548559932,0.528906516379594,0.7632002119294437
6171,560410_FFF_2013J,0,0.7779886359712233,0.3229770963333126,1.0,0.9999999884452748,6,0.3229770963333126,0.5000000028886813,0.1256362560389963,0.6465714061920641,0.7122800210816437
6172,560496_FFF_2013J,1,0.9965898747193623,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.100028668438195,0.5147851332940768,0.7556875040067196
6173,560659_FFF_2013J,1,0.9781988211309045,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09490511979217535,0.48841742577721065,0.7333081234540576
6174,560670_FFF_2013J,1,0.9936831371260284,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.09973691643635742,0.5132836678092336,0.753483402467631
6175,560772_FFF_2013J,1,0.9968978889554596,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.10005958411843456,0.5149442370072571,0.7559210629813584
6176,561031_FFF_2013J,0,0.1100622208979532,0.22632111461237533,0.76,0.9999999750000007,1,0.22632111461237533,0.38000000474999995,0.0094655738322482,0.04871340149798702,0.07938781119797012
6177,561268_FFF_2013J,0,0.02889422860465689,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.0024849621600569025,0.01278854949054956,0.020841389047603225
6178,561714_FFF_2013J,0,0.3650515384069258,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.03139517139646239,0.16157135493715183,0.2633114466720388
6179,561874_FFF_2013J,0,0.609731709380155,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.11952432302263472,0.6151171011249502,0.6124244052525526
6180,561880_FFF_2013J,1,0.3275802471237616,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.02817256448069494,0.14498660821813714,0.23628342767094937
6181,561889_FFF_2013J,0,0.28029998270979495,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.024106366016159494,0.12406042224316946,0.20218020247648222
6182,561929_FFF_2013J,0,0.29179562203185905,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.025095014272247126,0.12914837784867159,0.21047199994026533
6183,562920_FFF_2013J,1,0.546544817041758,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.10713793993895246,0.5513721171486352,0.5489584670951966
6184,563019_FFF_2013J,1,0.9968752237575512,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.10005730919108062,0.5149325293758409,0.7559038765666961
6185,563020_FFF_2013J,1,0.1990920324746349,0.22632111461237533,0.76,0.9999999750000007,2,0.22632111461237533,0.38000000474999995,0.017122317880067954,0.0881178849005719,0.1436049586876034
6186,563196_FFF_2013J,1,0.08486682261777319,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.007298718568850746,0.037561949689086396,0.06121438615342979
6187,564702_FFF_2013J,0,0.12426859939793602,0.22632111461237533,0.76,0.9999999750000007,1,0.22632111461237533,0.38000000474999995,0.010687351145874548,0.05500112687783082,0.08963486313788342
6188,564981_FFF_2013J,0,0.13419920729835974,0.22632111461237533,0.76,0.9999999750000007,1,0.22632111461237533,0.38000000474999995,0.011541403531095097,0.05939640153089225,0.09679780441462599
6189,565849_FFF_2013J,0,0.12998555603565426,0.22632111461237533,0.76,0.9999999750000007,1,0.22632111461237533,0.38000000474999995,0.011179020991427244,0.05753144474501215,0.0937585003903332
6190,566863_FFF_2013J,0,0.11448644166429142,0.22632111461237533,0.76,0.9999999750000007,1,0.22632111461237533,0.38000000474999995,0.009846065775553326,0.05067155608316652,0.08257899887372896
6191,567222_FFF_2013J,0,0.19791386672438388,0.22632111461237533,0.76,0.9999999750000007,2,0.22632111461237533,0.38000000474999995,0.01702099324019932,0.0875964302110798,0.14275514846773185
6192,567676_FFF_2013J,1,0.9881680784296536,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09587233988868187,0.49339510401764886,0.7407815912236513
6193,568084_FFF_2013J,0,0.03989050451261741,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.003430664151506614,0.0176554874726913,0.028772995992654354
6194,568207_FFF_2013J,0,0.2186451568833369,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.018803926167014175,0.09677207334134784,0.15770861511234238
6195,568774_FFF_2013J,0,0.7881858144352746,0.3122194246534514,1.0,0.9999999784172667,6,0.3122194246534514,0.5000000053956835,0.12304346207930386,0.6332279137215125,0.7107068640783936
6196,568998_FFF_2013J,1,0.98900488256361,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09595352685687296,0.49381292267798443,0.7414089026207972
6197,569016_FFF_2013J,0,0.23714453167689678,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.02039490985360748,0.10495987351863083,0.1710522025977638
6198,569132_FFF_2013J,1,0.6176684757393414,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.12108014931717816,0.6231239681454168,0.6203962219423791
6199,569474_FFF_2013J,0,0.06187592360149774,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.005321454705439419,0.027386206500895575,0.044631065051196656
6200,569507_FFF_2013J,0,0.05747470656835898,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.004942941129763444,0.025438233339297716,0.041456469953828345
6201,569566_FFF_2013J,0,0.2205625329835084,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.018968824393601737,0.09762070160841593,0.15909161729596216
6202,569625_FFF_2013J,0,0.6280432206563267,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.12311388701469073,0.63359034691508,0.6308167837857033
6203,569994_FFF_2013J,1,0.9836467170769863,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09543367616150367,0.49113757556313153,0.7373921463200589
6204,570213_FFF_2013J,1,0.22995398457535976,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.019776508244694256,0.10177734635272778,0.16586566546404377
6205,570428_FFF_2013J,0,0.30969151911845977,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.026634097654224247,0.1370690795466186,0.22338029933253917
6206,570732_FFF_2013J,0,0.07291481301902297,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.00627082154498819,0.03227200516914494,0.05259340909408396
6207,571022_FFF_2013J,0,0.08246480663949912,0.22632111461237533,0.76,0.9999999750000007,0,0.22632111461237533,0.38000000474999995,0.007092140331531024,0.03649882041730173,0.05948181352840043
6208,571044_FFF_2013J,1,0.9968686139251539,0.20074188936748838,1.0,0.9999999750000007,8,0.20074188936748838,0.50000000625,0.10005664575595041,0.5149291150892442,0.7558988645071991
6209,571650_FFF_2013J,0,0.1950020956078896,0.22632111461237533,0.76,0.9999999750000007,2,0.22632111461237533,0.38000000474999995,0.016770575028928272,0.08630768395182031,0.14065488977985496
6210,571802_FFF_2013J,1,0.8336703233046762,0.31274480244409264,1.0,0.9999999740571187,6,0.31274480244409264,0.5000000064857204,0.13036303197370824,0.6708971721708982,0.7522837477377872
6211,571828_FFF_2013J,0,0.27121559208240253,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.02332509002969459,0.12003968229819759,0.19562763719030007
6212,571859_FFF_2013J,0,0.42858518007869856,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.03685919321220744,0.18969126538540504,0.3091382227320518
6213,571973_FFF_2013J,1,0.5219448183485044,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.10231565803211529,0.5265548415320291,0.5242498299402667
6214,572003_FFF_2013J,0,0.42218648436776895,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.03630889242609073,0.18685921065593555,0.30452284751185227
6215,572036_FFF_2013J,0,0.11843182692444702,0.22632111461237533,0.76,0.9999999750000007,1,0.22632111461237533,0.38000000474999995,0.010185376895863102,0.05241777867139138,0.0854248027979192
6216,572128_FFF_2013J,1,0.9841598152531327,0.19404054985754032,1.0,0.9999999740571186,7,0.19404054985754032,0.5000000064857204,0.09548345708826457,0.4913937669272498,0.7377767910901912
6217,572213_FFF_2013J,1,0.28942626956337486,0.22632111461237533,0.76,0.9999999750000007,3,0.22632111461237533,0.38000000474999995,0.024891245162900782,0.1280997054055221,0.2087629874844485
6218,572274_FFF_2013J,0,0.1214315324377609,0.22632111461237533,0.76,0.9999999750000007,1,0.22632111461237533,0.38000000474999995,0.010443357643295055,0.05374544458485017,0.08758848851130555
6219,572304_FFF_2013J,1,0.6353235624749625,0.39205545655437324,1.0,0.9999999803508248,5,0.39205545655437324,0.5000000049122938,0.12454103589650045,0.6409349915936887,0.6381292770343256
6220,572588_FFF_2013J,0,0.3744074468221977,0.22632111461237533,0.76,0.9999999750000007,4,0.22632111461237533,0.38000000474999995,0.03219979846240738,0.16571226831590424,0.27005985756905093
