student_id,dropout_risk,failure_risk,risk_segment
579717,0.34691548,0.3079994,Low-Low
617309,0.12925714,0.38410813,Low-Low
688127,0.069385305,0.053133138,Low-Low
534784,0.18005347,0.27862778,Low-Low
537670,0.399335,0.20951767,Low-Low
369986,0.22090371,0.50329447,Low dropout / High failure
679828,0.21935122,0.31928134,Low-Low
625714,0.12728716,0.27378336,Low-Low
652281,0.072645366,0.16025357,Low-Low
601247,0.19440791,0.32835218,Low-Low
1841267,0.8587944,0.5768063,High-High
591071,0.12505879,0.21836412,Low-Low
496542,0.19055037,0.31952637,Low-Low
692179,0.6963954,0.25180778,High dropout / Low failure
609383,0.17662252,0.22615956,Low-Low
624306,0.1378485,0.3371012,Low-Low
598176,0.1719709,0.32527903,Low-Low
2605337,0.071513966,0.05759619,Low-Low
605556,0.0960731,0.31075117,Low-Low
649093,0.12066416,0.10973764,Low-Low
327449,0.17860988,0.28787333,Low-Low
2400764,0.63327396,0.5351477,High-High
1105438,0.21766572,0.3772159,Low-Low
204996,0.115436755,0.18453524,Low-Low
61352,0.12183128,0.3415738,Low-Low
632483,0.16678509,0.32469055,Low-Low
145544,0.0874386,0.13596895,Low-Low
529565,0.13525613,0.16130768,Low-Low
529211,0.12723708,0.37931034,Low-Low
494424,0.58852524,0.33646706,High dropout / Low failure
524043,0.17733495,0.34072596,Low-Low
2532323,0.20927818,0.20859292,Low-Low
570448,0.226225,0.25217637,Low-Low
167791,0.3164333,0.42863417,Low-Low
2660408,0.14128757,0.2784764,Low-Low
1671811,0.11136018,0.12166428,Low-Low
497955,0.1355982,0.22854353,Low-Low
599595,0.3177406,0.3140465,Low-Low
443731,0.10936586,0.18339382,Low-Low
693147,0.71909565,0.22979085,High dropout / Low failure
285557,0.0804504,0.09105733,Low-Low
371169,0.10274855,0.09892142,Low-Low
637624,0.2619359,0.23025773,Low-Low
263524,0.8233119,0.59970814,High-High
617406,0.54980546,0.31191495,High dropout / Low failure
602268,0.09878246,0.114704825,Low-Low
523632,0.56986505,0.36521545,High dropout / Low failure
244919,0.24525902,0.48124012,Low-Low
626877,0.28584173,0.4314916,Low-Low
600635,0.09170206,0.08111612,Low-Low
645183,0.10560323,0.14847699,Low-Low
653943,0.19706754,0.31496564,Low-Low
355780,0.09227685,0.124418736,Low-Low
2623656,0.31304687,0.5194083,Low dropout / High failure
633429,0.07088068,0.10911917,Low-Low
2174129,0.07691381,0.12931572,Low-Low
379210,0.23760739,0.35190314,Low-Low
422006,0.20269369,0.2095152,Low-Low
504589,0.18559474,0.34107116,Low-Low
491907,0.17381905,0.48242795,Low-Low
2231614,0.09326001,0.10269941,Low-Low
597617,0.07444459,0.20512432,Low-Low
689352,0.69891244,0.26346722,High dropout / Low failure
576515,0.09724996,0.10076479,Low-Low
497405,0.78942114,0.2948141,High dropout / Low failure
489209,0.15123662,0.27771497,Low-Low
542613,0.1852733,0.27369806,Low-Low
520077,0.09481847,0.123452485,Low-Low
580533,0.72703564,0.23751861,High dropout / Low failure
2659530,0.15867248,0.2631929,Low-Low
2572118,0.25968993,0.28554437,Low-Low
550941,0.15132216,0.1558627,Low-Low
599007,0.66040516,0.26612246,High dropout / Low failure
570141,0.084634095,0.27568865,Low-Low
307245,0.17011905,0.3928353,Low-Low
577359,0.696456,0.26439622,High dropout / Low failure
2172163,0.16573782,0.21290974,Low-Low
552740,0.54763657,0.2972037,High dropout / Low failure
358075,0.75225073,0.61526924,High-High
64901,0.09761744,0.27161157,Low-Low
582848,0.3350947,0.3336427,Low-Low
697160,0.57093596,0.41609985,High dropout / Low failure
656494,0.08809563,0.11896957,Low-Low
570275,0.15197352,0.17243946,Low-Low
134025,0.08647725,0.23143864,Low-Low
612538,0.072355844,0.057450842,Low-Low
141430,0.14662187,0.16824727,Low-Low
142990,0.16857159,0.32667452,Low-Low
698420,0.11616728,0.11234133,Low-Low
657209,0.08795499,0.08027533,Low-Low
689816,0.7237402,0.23895642,High dropout / Low failure
472000,0.2579836,0.31440043,Low-Low
593421,0.08822749,0.13067392,Low-Low
562064,0.89947844,0.4857254,High dropout / Low failure
544603,0.1203561,0.20404054,Low-Low
467312,0.4279626,0.46113652,Low-Low
2539858,0.119205266,0.09875723,Low-Low
532589,0.27564362,0.27780768,Low-Low
594419,0.62237793,0.5768477,High-High
2697773,0.8505599,0.16173472,High dropout / Low failure
169908,0.16233487,0.25137824,Low-Low
282785,0.1986342,0.47215468,Low-Low
678194,0.11900288,0.23408708,Low-Low
553410,0.3329191,0.3608538,Low-Low
508626,0.117135875,0.064940095,Low-Low
190418,0.06514646,0.04772201,Low-Low
556756,0.7218115,0.3573895,High dropout / Low failure
647345,0.14576346,0.40285602,Low-Low
63295,0.21676789,0.22554441,Low-Low
532895,0.09764676,0.09438404,Low-Low
1449171,0.6054138,0.2879232,High dropout / Low failure
696527,0.7082538,0.25486264,High dropout / Low failure
590744,0.08498477,0.067173734,Low-Low
379843,0.075757205,0.056729637,Low-Low
1078701,0.08045593,0.076202616,Low-Low
444474,0.1506018,0.40098202,Low-Low
491863,0.14180705,0.14113896,Low-Low
548969,0.20448245,0.2572488,Low-Low
623475,0.16988084,0.32374117,Low-Low
206245,0.078976996,0.05970324,Low-Low
638417,0.8105067,0.1633791,High dropout / Low failure
1541906,0.13050634,0.17973451,Low-Low
656854,0.09629215,0.11804197,Low-Low
2676809,0.54413015,0.3997339,High dropout / Low failure
491742,0.6268358,0.40830585,High dropout / Low failure
548924,0.23563156,0.32576185,Low-Low
574051,0.13098054,0.21568981,Low-Low
619502,0.16306466,0.37258646,Low-Low
501421,0.10629418,0.070548855,Low-Low
2640992,0.30015185,0.35274702,Low-Low
563016,0.084173895,0.09132742,Low-Low
695434,0.37914798,0.25439772,Low-Low
80745,0.1262673,0.17385706,Low-Low
682022,0.18568969,0.34257394,Low-Low
2031234,0.49741527,0.487289,Low-Low
600860,0.07096186,0.050994076,Low-Low
616862,0.80135834,0.44761205,High dropout / Low failure
542180,0.26014972,0.16976865,Low-Low
1430804,0.5133176,0.23901342,High dropout / Low failure
545769,0.13603222,0.188698,Low-Low
488394,0.0745282,0.04709894,Low-Low
2143922,0.13191113,0.26856315,Low-Low
529434,0.34568346,0.45520744,Low-Low
465078,0.14903174,0.1846503,Low-Low
643403,0.1199573,0.09868423,Low-Low
598516,0.0811645,0.06464573,Low-Low
616334,0.2771638,0.40840867,Low-Low
524974,0.15065159,0.27756178,Low-Low
2405934,0.5912617,0.4577088,High dropout / Low failure
627528,0.56476444,0.3706185,High dropout / Low failure
648863,0.561381,0.37444142,High dropout / Low failure
636314,0.06454973,0.047241244,Low-Low
582709,0.1212163,0.31346563,Low-Low
365452,0.22433972,0.337748,Low-Low
2607849,0.20207623,0.16625394,Low-Low
625953,0.44865367,0.45418954,Low-Low
291848,0.36721373,0.49485794,Low-Low
588236,0.10033621,0.056120057,Low-Low
627680,0.28162536,0.43536058,Low-Low
632848,0.26331386,0.31004944,Low-Low
630029,0.11428463,0.20326133,Low-Low
99799,0.19725715,0.39396653,Low-Low
346207,0.16457494,0.18099713,Low-Low
654677,0.57487965,0.35836828,High dropout / Low failure
554969,0.08261551,0.19860004,Low-Low
2142516,0.11566518,0.09972232,Low-Low
604588,0.17040713,0.32535088,Low-Low
694470,0.17124355,0.32596448,Low-Low
382857,0.24157096,0.37940425,Low-Low
2407762,0.09339546,0.12654723,Low-Low
578697,0.23679672,0.37178478,Low-Low
591845,0.7618652,0.21039096,High dropout / Low failure
651616,0.76515824,0.19510444,High dropout / Low failure
637401,0.08279172,0.06979296,Low-Low
634345,0.15570654,0.3317589,Low-Low
622246,0.121959746,0.17949502,Low-Low
363396,0.087559305,0.14897755,Low-Low
694807,0.11739156,0.1357345,Low-Low
186780,0.5330722,0.5014446,High-High
622192,0.08588791,0.10835552,Low-Low
537844,0.13500293,0.108459316,Low-Low
625185,0.08512286,0.119656526,Low-Low
689231,0.1121582,0.17739753,Low-Low
642600,0.29051393,0.35288575,Low-Low
649638,0.09884296,0.09173642,Low-Low
602570,0.36920774,0.49705204,Low-Low
492635,0.10554084,0.16822298,Low-Low
541769,0.18688029,0.31041017,Low-Low
692972,0.2498307,0.29148608,Low-Low
545297,0.11948669,0.31620726,Low-Low
1425806,0.08581738,0.06565441,Low-Low
629404,0.72535706,0.22728144,High dropout / Low failure
293387,0.113214664,0.09772748,Low-Low
674278,0.16640514,0.27578738,Low-Low
621952,0.13314933,0.24241416,Low-Low
1508708,0.6432191,0.32457095,High dropout / Low failure
2186992,0.085404135,0.06552588,Low-Low
617888,0.09580159,0.095102265,Low-Low
558486,0.20831588,0.31545424,Low-Low
500136,0.11896732,0.1770397,Low-Low
299886,0.16813892,0.116083115,Low-Low
401947,0.60071373,0.3270362,High dropout / Low failure
604398,0.90709776,0.107246354,High dropout / Low failure
649607,0.6068733,0.41744253,High dropout / Low failure
582003,0.32114983,0.33404514,Low-Low
2111015,0.10147203,0.1439847,Low-Low
587082,0.2646103,0.34845182,Low-Low
688600,0.89677227,0.111801,High dropout / Low failure
559382,0.17391719,0.19509202,Low-Low
569080,0.071035475,0.05691155,Low-Low
643326,0.07755253,0.0592045,Low-Low
557924,0.077399075,0.083359905,Low-Low
471157,0.69676495,0.2663673,High dropout / Low failure
2508785,0.34722888,0.51727617,Low dropout / High failure
680926,0.12245176,0.1609362,Low-Low
102067,0.18404841,0.17576717,Low-Low
567304,0.092397995,0.117399335,Low-Low
694684,0.1795955,0.21963279,Low-Low
466372,0.14813684,0.22540174,Low-Low
653700,0.24022761,0.24959292,Low-Low
577959,0.14827928,0.14632787,Low-Low
630005,0.41657734,0.3256665,Low-Low
340592,0.3309015,0.45491737,Low-Low
486836,0.13436694,0.20337656,Low-Low
611331,0.16666424,0.32768798,Low-Low
698432,0.28055862,0.37240866,Low-Low
395164,0.5524423,0.47543275,High dropout / Low failure
334565,0.17399228,0.19520533,Low-Low
655585,0.24335206,0.35895294,Low-Low
596691,0.26321396,0.3760455,Low-Low
472981,0.9114389,0.10765331,High dropout / Low failure
687523,0.16912967,0.3260964,Low-Low
240936,0.438725,0.5737065,Low dropout / High failure
682107,0.3307769,0.32905343,Low-Low
625108,0.23012555,0.28365403,Low-Low
632559,0.17644358,0.32352734,Low-Low
543202,0.092485264,0.14699969,Low-Low
599385,0.1690469,0.32586116,Low-Low
681384,0.723681,0.23746525,High dropout / Low failure
279117,0.18832612,0.37931287,Low-Low
632470,0.20977262,0.40469053,Low-Low
2357019,0.2584705,0.35778168,Low-Low
694536,0.5910158,0.40343228,High dropout / Low failure
642879,0.17352626,0.3230807,Low-Low
257970,0.38513514,0.46451142,Low-Low
2685831,0.11582553,0.23720804,Low-Low
498131,0.095877096,0.15949987,Low-Low
593441,0.09073964,0.12081221,Low-Low
148427,0.1814987,0.27442613,Low-Low
699370,0.19124386,0.39928126,Low-Low
559325,0.059434034,0.043642905,Low-Low
632942,0.09066246,0.0650992,Low-Low
397829,0.10009086,0.23208047,Low-Low
498065,0.0788969,0.092388466,Low-Low
650946,0.08749694,0.10610438,Low-Low
1776925,0.28949842,0.53804266,Low dropout / High failure
541003,0.36381736,0.44047064,Low-Low
409040,0.22806512,0.3929298,Low-Low
686871,0.13416652,0.29836798,Low-Low
595185,0.08376556,0.20134872,Low-Low
497088,0.12506741,0.34655452,Low-Low
573441,0.2272489,0.33328098,Low-Low
128965,0.18466887,0.43781626,Low-Low
2539641,0.11693771,0.24188215,Low-Low
565373,0.19889621,0.23171768,Low-Low
440225,0.07714774,0.2272234,Low-Low
416355,0.17909305,0.32215592,Low-Low
597906,0.17918816,0.2624971,Low-Low
628806,0.06545281,0.049248006,Low-Low
422670,0.09993941,0.08057193,Low-Low
628363,0.60766804,0.3243272,High dropout / Low failure
555614,0.13664642,0.13773829,Low-Low
548921,0.09506018,0.20208293,Low-Low
376617,0.15046331,0.20313492,Low-Low
573225,0.13030675,0.23362158,Low-Low
1781834,0.11475843,0.15099815,Low-Low
686650,0.10404316,0.25145346,Low-Low
628437,0.13058807,0.3151327,Low-Low
619015,0.66410494,0.27869144,High dropout / Low failure
625901,0.2053852,0.30567718,Low-Low
552192,0.56124073,0.46655995,High dropout / Low failure
171751,0.16470188,0.18073517,Low-Low
577721,0.89776397,0.11505529,High dropout / Low failure
480151,0.61268145,0.33096287,High dropout / Low failure
575241,0.07178169,0.057684682,Low-Low
513415,0.34020928,0.52504146,Low dropout / High failure
534143,0.07640528,0.28085735,Low-Low
559973,0.20868717,0.3859008,Low-Low
382641,0.10306958,0.19710656,Low-Low
339855,0.113641866,0.16642843,Low-Low
360489,0.21252249,0.17307293,Low-Low
2445410,0.07203415,0.056329995,Low-Low
523905,0.3086899,0.3187924,Low-Low
505216,0.117466,0.34583965,Low-Low
540758,0.5429468,0.53606665,High-High
683777,0.20170327,0.32881436,Low-Low
626126,0.088886164,0.15186188,Low-Low
603791,0.74553794,0.21448834,High dropout / Low failure
587529,0.14128706,0.2685208,Low-Low
1949484,0.2557946,0.3230223,Low-Low
552485,0.07338642,0.07313531,Low-Low
493465,0.203862,0.3022014,Low-Low
544632,0.10825495,0.14758258,Low-Low
169380,0.16322084,0.19813177,Low-Low
2352039,0.9258227,0.10652381,High dropout / Low failure
628122,0.25729713,0.3421928,Low-Low
629096,0.11824003,0.12149447,Low-Low
429212,0.1876643,0.3377089,Low-Low
555015,0.11352626,0.11874841,Low-Low
1832492,0.52929366,0.36589542,High dropout / Low failure
2139037,0.14956185,0.16961871,Low-Low
644105,0.08270537,0.24983679,Low-Low
28061,0.16373822,0.1472852,Low-Low
550377,0.9241338,0.09601093,High dropout / Low failure
583775,0.8984665,0.53088206,High-High
640584,0.26367012,0.3824133,Low-Low
546584,0.10956181,0.13626994,Low-Low
581614,0.14188093,0.22098914,Low-Low
321450,0.26867133,0.3449576,Low-Low
537676,0.60491097,0.33411232,High dropout / Low failure
494212,0.18102178,0.39661255,Low-Low
437752,0.1723737,0.26108867,Low-Low
1672690,0.17125191,0.32737383,Low-Low
169008,0.19828065,0.3518258,Low-Low
411060,0.14228728,0.20933016,Low-Low
630053,0.08505504,0.15711996,Low-Low
653239,0.11288627,0.12492118,Low-Low
394218,0.16081178,0.2460265,Low-Low
680442,0.09823404,0.09575767,Low-Low
676916,0.27570245,0.22188716,Low-Low
527991,0.24412225,0.30988201,Low-Low
622573,0.31907827,0.26143414,Low-Low
232675,0.31508243,0.39564827,Low-Low
604517,0.16358668,0.27960324,Low-Low
624522,0.0733526,0.20459945,Low-Low
587219,0.21377902,0.22867052,Low-Low
499891,0.09231997,0.16173568,Low-Low
543785,0.19831339,0.1837909,Low-Low
583142,0.14934066,0.23177494,Low-Low
344396,0.44538507,0.43951187,Low-Low
556553,0.09096481,0.19203036,Low-Low
644064,0.61805606,0.27324158,High dropout / Low failure
597074,0.23561229,0.16360927,Low-Low
1812797,0.6699058,0.29491752,High dropout / Low failure
306107,0.2605499,0.2984594,Low-Low
630540,0.6007647,0.4866891,High dropout / Low failure
2537934,0.33395907,0.4505099,Low-Low
2626179,0.31795803,0.5355056,Low dropout / High failure
689051,0.7024336,0.26086098,High dropout / Low failure
688287,0.1224238,0.123317085,Low-Low
539737,0.11532352,0.33147556,Low-Low
643280,0.123279326,0.2016478,Low-Low
144562,0.15094477,0.1312819,Low-Low
2306410,0.10219089,0.08681119,Low-Low
697417,0.1229854,0.23815694,Low-Low
438068,0.12602936,0.22199053,Low-Low
298322,0.19933437,0.37872863,Low-Low
596296,0.10260226,0.10445674,Low-Low
411939,0.61483896,0.38983193,High dropout / Low failure
1562320,0.12171618,0.111180104,Low-Low
474674,0.23748466,0.24517056,Low-Low
552991,0.1729742,0.32917392,Low-Low
652501,0.15905331,0.2643204,Low-Low
628519,0.37052563,0.36176997,Low-Low
697948,0.19991171,0.35912362,Low-Low
608169,0.21350257,0.23306653,Low-Low
559656,0.7009928,0.24984191,High dropout / Low failure
2254637,0.19715193,0.27130967,Low-Low
543510,0.124678366,0.31096658,Low-Low
624881,0.07880396,0.07419946,Low-Low
643267,0.1755151,0.29130086,Low-Low
296100,0.8303103,0.15588814,High dropout / Low failure
597948,0.079750896,0.07881059,Low-Low
71159,0.1862982,0.2341164,Low-Low
465732,0.4960602,0.5689549,Low dropout / High failure
623319,0.83179337,0.15144889,High dropout / Low failure
688011,0.122641556,0.20826915,Low-Low
631099,0.2596299,0.38997984,Low-Low
470693,0.07823783,0.0854869,Low-Low
516562,0.20182948,0.24367845,Low-Low
601345,0.5784146,0.3555423,High dropout / Low failure
580346,0.06578553,0.055387996,Low-Low
478412,0.2404462,0.35943815,Low-Low
519879,0.58902526,0.33100727,High dropout / Low failure
623495,0.071588896,0.17276295,Low-Low
237934,0.26756352,0.48672897,Low-Low
567059,0.4531252,0.51939124,Low dropout / High failure
446755,0.08411387,0.11945774,Low-Low
522479,0.620615,0.42711392,High dropout / Low failure
573701,0.80651915,0.16863431,High dropout / Low failure
506321,0.114522494,0.12552418,Low-Low
443297,0.12548071,0.29849625,Low-Low
682018,0.20386904,0.40480262,Low-Low
648321,0.20845464,0.34940502,Low-Low
611961,0.07547656,0.063553326,Low-Low
639724,0.098197214,0.103036165,Low-Low
544351,0.50597364,0.45577246,High dropout / Low failure
601930,0.15687935,0.34799057,Low-Low
411304,0.30844772,0.32511362,Low-Low
587346,0.10373185,0.24863413,Low-Low
600947,0.7535578,0.2075931,High dropout / Low failure
197486,0.13022754,0.14290823,Low-Low
603918,0.07337393,0.10231075,Low-Low
692490,0.3187026,0.39782563,Low-Low
356561,0.1962118,0.2749585,Low-Low
625301,0.5605531,0.37411532,High dropout / Low failure
2340746,0.23299664,0.20573261,Low-Low
610672,0.11002675,0.13596465,Low-Low
2104505,0.15190494,0.27759603,Low-Low
540637,0.26415256,0.32607633,Low-Low
507113,0.103990495,0.17457685,Low-Low
687978,0.56618893,0.3694396,High dropout / Low failure
610172,0.19136491,0.30156544,Low-Low
2225190,0.57205397,0.3655952,High dropout / Low failure
584433,0.17867382,0.23296905,Low-Low
2501768,0.27599117,0.33321786,Low-Low
628259,0.27918968,0.30406442,Low-Low
675699,0.18444227,0.37488118,Low-Low
537463,0.29752856,0.344648,Low-Low
696876,0.07076923,0.13577431,Low-Low
697192,0.12247914,0.11238458,Low-Low
622352,0.07851828,0.18000787,Low-Low
522302,0.5671753,0.37160584,High dropout / Low failure
2439239,0.097668216,0.16547893,Low-Low
599276,0.077251084,0.107665315,Low-Low
1578222,0.09874506,0.14833984,Low-Low
190279,0.15322821,0.19203623,Low-Low
554951,0.29704547,0.3828716,Low-Low
118176,0.654067,0.28283408,High dropout / Low failure
638426,0.93246704,0.083302505,High dropout / Low failure
572663,0.16572613,0.3270191,Low-Low
607163,0.087972,0.29629216,Low-Low
2606871,0.14615594,0.2644499,Low-Low
242472,0.16212246,0.30226123,Low-Low
635473,0.23649505,0.24236804,Low-Low
365631,0.26383573,0.25268236,Low-Low
150121,0.48382142,0.49793845,Low-Low
603222,0.40482882,0.46641093,Low-Low
617898,0.6043822,0.33382845,High dropout / Low failure
491606,0.23818576,0.2201201,Low-Low
693294,0.22618476,0.34479865,Low-Low
61236,0.52820516,0.27838176,High dropout / Low failure
684704,0.1409121,0.2738305,Low-Low
523589,0.9271736,0.081436075,High dropout / Low failure
246112,0.4734362,0.5082023,Low dropout / High failure
53360,0.59289664,0.44777107,High dropout / Low failure
693764,0.29250038,0.34651846,Low-Low
628181,0.09106633,0.13510957,Low-Low
544050,0.52447915,0.5063109,High-High
635136,0.19256084,0.21182317,Low-Low
1780949,0.25173578,0.46500507,Low-Low
401139,0.10934719,0.35083482,Low-Low
546025,0.23439167,0.3883167,Low-Low
618994,0.23615092,0.33023316,Low-Low
77744,0.109932,0.12600552,Low-Low
577212,0.25456023,0.3207135,Low-Low
749412,0.09888077,0.07634945,Low-Low
373237,0.40305057,0.35196814,Low-Low
526527,0.24751873,0.29894608,Low-Low
634209,0.10199108,0.11268167,Low-Low
631207,0.16003963,0.31229037,Low-Low
634007,0.6054758,0.31930882,High dropout / Low failure
402210,0.16424479,0.2621284,Low-Low
576088,0.8773961,0.12707637,High dropout / Low failure
370512,0.24249443,0.23716804,Low-Low
290184,0.115463324,0.14363836,Low-Low
622672,0.6132427,0.323458,High dropout / Low failure
634817,0.8402228,0.51856315,High-High
692908,0.32304525,0.29877257,Low-Low
566465,0.2280883,0.19523793,Low-Low
508713,0.8194963,0.16835317,High dropout / Low failure
574283,0.1092252,0.15036713,Low-Low
587685,0.08008077,0.058223486,Low-Low
513969,0.3026394,0.53282255,Low dropout / High failure
648370,0.10359369,0.123716936,Low-Low
2625545,0.29956153,0.3937822,Low-Low
1818673,0.21255356,0.20894578,Low-Low
631354,0.15878886,0.18116818,Low-Low
537811,0.08981436,0.074720316,Low-Low
683628,0.5694587,0.3617309,High dropout / Low failure
293853,0.22348544,0.31365472,Low-Low
175991,0.47144565,0.4656462,Low-Low
555539,0.6538546,0.31114307,High dropout / Low failure
614458,0.090668045,0.06569532,Low-Low
596601,0.18193583,0.18314886,Low-Low
2495352,0.90438855,0.113432534,High dropout / Low failure
612543,0.12509742,0.14725895,Low-Low
633100,0.23382092,0.35892597,Low-Low
315730,0.14043592,0.14578485,Low-Low
250123,0.099968866,0.16490328,Low-Low
634491,0.13883562,0.26560363,Low-Low
581700,0.13389839,0.21459027,Low-Low
488427,0.20614092,0.34595674,Low-Low
603437,0.16103783,0.15146403,Low-Low
2204389,0.080962464,0.064223595,Low-Low
593099,0.123752564,0.30918205,Low-Low
539359,0.07035365,0.055630762,Low-Low
121349,0.12406109,0.28781348,Low-Low
652965,0.10989715,0.17924857,Low-Low
521051,0.22517355,0.2951891,Low-Low
1624025,0.87494063,0.5082323,High-High
348790,0.08654018,0.12383366,Low-Low
685705,0.09204677,0.08750057,Low-Low
634309,0.1283082,0.30918884,Low-Low
656915,0.13931681,0.23430611,Low-Low
556302,0.06854681,0.053262673,Low-Low
276265,0.21673626,0.29571483,Low-Low
598421,0.07674507,0.13427824,Low-Low
573712,0.36697537,0.24676186,Low-Low
593038,0.15812354,0.18613537,Low-Low
205494,0.11612495,0.13411443,Low-Low
681268,0.08223366,0.17429525,Low-Low
518906,0.56219995,0.3747663,High dropout / Low failure
619212,0.1610011,0.33000267,Low-Low
333993,0.09826793,0.084785245,Low-Low
602312,0.34260073,0.33777273,Low-Low
534671,0.62951773,0.29803196,High dropout / Low failure
2585285,0.093143925,0.137533,Low-Low
608966,0.09744912,0.095718525,Low-Low
2230407,0.3192742,0.39414513,Low-Low
506248,0.24302042,0.34129724,Low-Low
155984,0.858807,0.5075725,High-High
632210,0.39723617,0.44735107,Low-Low
2540871,0.21654217,0.22403498,Low-Low
391822,0.08616353,0.08808464,Low-Low
635124,0.20866184,0.3080341,Low-Low
618989,0.0626834,0.046320412,Low-Low
470534,0.21658036,0.22680849,Low-Low
598279,0.09063008,0.09036433,Low-Low
446246,0.1025533,0.103119716,Low-Low
678313,0.14888133,0.4101533,Low-Low
623240,0.08739339,0.19156913,Low-Low
585074,0.78065455,0.5995913,High-High
608738,0.18255803,0.21715741,Low-Low
627395,0.78415406,0.19435394,High dropout / Low failure
543789,0.07017581,0.05902836,Low-Low
409953,0.14677006,0.25991654,Low-Low
580468,0.08613384,0.09391653,Low-Low
644061,0.17611594,0.3256349,Low-Low
388147,0.6652176,0.15356153,High dropout / Low failure
760729,0.07116838,0.048924074,Low-Low
379861,0.098624825,0.17571412,Low-Low
519091,0.07945937,0.21748282,Low-Low
586974,0.4485569,0.40307358,Low-Low
675710,0.07611167,0.059313603,Low-Low
548585,0.13667145,0.23626564,Low-Low
291844,0.11363028,0.18666676,Low-Low
594774,0.6249118,0.42283434,High dropout / Low failure
2595968,0.626881,0.31480664,High dropout / Low failure
683305,0.1628202,0.1920849,Low-Low
590120,0.09038408,0.07498563,Low-Low
576847,0.117199056,0.15691312,Low-Low
79403,0.21941735,0.26380804,Low-Low
2087698,0.07093482,0.05883351,Low-Low
640691,0.17072488,0.23413298,Low-Low
465789,0.20373398,0.1537833,Low-Low
534991,0.12461781,0.39231396,Low-Low
698256,0.27367443,0.39044976,Low-Low
446324,0.08834277,0.084386684,Low-Low
550515,0.08035336,0.17562838,Low-Low
588706,0.65063155,0.31381002,High dropout / Low failure
554545,0.20322566,0.2889381,Low-Low
581796,0.18041243,0.3621161,Low-Low
480937,0.13870774,0.11928598,Low-Low
559770,0.076831624,0.09488986,Low-Low
628869,0.0708651,0.13038948,Low-Low
623579,0.08742677,0.115567915,Low-Low
621433,0.5365759,0.4244828,High dropout / Low failure
594406,0.8960646,0.46964934,High dropout / Low failure
560944,0.20279828,0.28575906,Low-Low
2686035,0.18597712,0.17040667,Low-Low
540826,0.19951308,0.37695312,Low-Low
403213,0.56568456,0.35239786,High dropout / Low failure
2689958,0.13567166,0.08715127,Low-Low
610740,0.5605531,0.37411532,High dropout / Low failure
654228,0.19276142,0.20323734,Low-Low
444766,0.14321779,0.14074615,Low-Low
2634654,0.21012895,0.38977233,Low-Low
468730,0.14679277,0.12326184,Low-Low
558415,0.27142787,0.42851773,Low-Low
1683192,0.12715271,0.32181197,Low-Low
1871684,0.24886836,0.4091469,Low-Low
633079,0.09620479,0.09262902,Low-Low
618513,0.08561578,0.17982171,Low-Low
590541,0.14150456,0.107781805,Low-Low
606373,0.075588405,0.07930013,Low-Low
648537,0.13699426,0.22952098,Low-Low
652462,0.086094394,0.17459723,Low-Low
633462,0.86279607,0.13329819,High dropout / Low failure
594280,0.6299915,0.3320095,High dropout / Low failure
633409,0.16427158,0.36719757,Low-Low
53488,0.09424686,0.16472907,Low-Low
495881,0.07662801,0.07017819,Low-Low
551954,0.09416131,0.15470909,Low-Low
651325,0.6957941,0.25988528,High dropout / Low failure
651609,0.4966364,0.4401033,Low-Low
631108,0.092919536,0.18006395,Low-Low
445921,0.77093905,0.32455462,High dropout / Low failure
163120,0.07905186,0.061433323,Low-Low
638655,0.115525104,0.090307996,Low-Low
627043,0.15743989,0.3313399,Low-Low
626428,0.158435,0.32727253,Low-Low
600767,0.08467449,0.092634924,Low-Low
67182,0.10697396,0.33319306,Low-Low
687766,0.150351,0.27346462,Low-Low
656280,0.19317423,0.38485298,Low-Low
685776,0.08678833,0.11519046,Low-Low
576131,0.7345731,0.22568989,High dropout / Low failure
502517,0.16052759,0.3980704,Low-Low
606743,0.43134403,0.37254694,Low-Low
289108,0.33491945,0.49870148,Low-Low
590764,0.18257374,0.40081686,Low-Low
607243,0.06544319,0.04610356,Low-Low
556389,0.13005985,0.29949316,Low-Low
632368,0.15570654,0.3317589,Low-Low
694010,0.26215458,0.29843774,Low-Low
35355,0.09909581,0.21985011,Low-Low
504597,0.33269846,0.355408,Low-Low
32885,0.32415944,0.27502975,Low-Low
634552,0.09005862,0.2750297,Low-Low
337940,0.14693429,0.10531351,Low-Low
2577091,0.2419843,0.39962742,Low-Low
2686578,0.0888572,0.096516915,Low-Low
518349,0.10089367,0.14680961,Low-Low
574919,0.06821382,0.049592044,Low-Low
560536,0.38338095,0.57646424,Low dropout / High failure
483656,0.26402444,0.28154182,Low-Low
2002415,0.09239716,0.09247309,Low-Low
600127,0.16940045,0.28471264,Low-Low
539451,0.1029437,0.2079707,Low-Low
551267,0.694284,0.39891037,High dropout / Low failure
558907,0.06292843,0.047877323,Low-Low
156358,0.14046566,0.37757134,Low-Low
603220,0.24440052,0.25995433,Low-Low
573235,0.878373,0.38551047,High dropout / Low failure
675495,0.13782535,0.35160112,Low-Low
620423,0.19072543,0.34342855,Low-Low
524407,0.26752567,0.2581405,Low-Low
126608,0.17064562,0.3591005,Low-Low
623845,0.24673422,0.42360246,Low-Low
336696,0.10719797,0.29911464,Low-Low
572235,0.84282225,0.14443181,High dropout / Low failure
598842,0.27736285,0.34000158,Low-Low
